epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
135,11068.8,1.67705,1.76575,0.01072,0.60369,0.3015,0.32977,0.19895,1.75275,1.50017,0.00524,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,11151.6,1.68514,1.79706,0.01059,0.60614,0.30101,0.3305,0.19953,1.75245,1.49917,0.00524,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,11232.3,1.68208,1.79953,0.01075,0.61227,0.29922,0.3312,0.19984,1.7518,1.4974,0.00524,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,11313.9,1.67965,1.77995,0.01081,0.61598,0.30133,0.33169,0.20046,1.75103,1.49543,0.00523,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,11396.6,1.69458,1.77795,0.0105,0.61681,0.30135,0.33239,0.20125,1.7496,1.49419,0.00523,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,11479.7,1.67511,1.798,0.01088,0.61702,0.30311,0.33305,0.20188,1.74917,1.49251,0.00522,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,11561.3,1.66301,1.76702,0.01069,0.62027,0.30288,0.3339,0.20225,1.74824,1.49086,0.00522,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,11641.7,1.67224,1.78465,0.0106,0.62667,0.30198,0.33469,0.20276,1.74794,1.49015,0.00522,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,11723.8,1.69691,1.77953,0.01048,0.62236,0.30352,0.33468,0.20265,1.74579,1.48926,0.00521,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,11805.6,1.67623,1.76996,0.01058,0.62654,0.30254,0.33519,0.20316,1.74517,1.48817,0.00521,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,11887.7,1.6699,1.77344,0.01063,0.62864,0.3035,0.33606,0.20369,1.74479,1.48654,0.00521,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,11968.5,1.67208,1.76907,0.01068,0.62946,0.30392,0.33636,0.20398,1.744,1.48455,0.00521,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,12050.7,1.65094,1.76143,0.01058,0.62893,0.30395,0.33709,0.20436,1.74306,1.48259,0.0052,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,12129.5,1.6686,1.73973,0.01064,0.63694,0.3023,0.33854,0.2051,1.74226,1.48129,0.00519,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,12209.5,1.67696,1.74789,0.01058,0.66766,0.30034,0.33904,0.20548,1.74136,1.47953,0.00519,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,12292.1,1.66474,1.72859,0.01069,0.67081,0.29964,0.33909,0.20578,1.74064,1.47776,0.00519,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,12372.5,1.67651,1.75192,0.01062,0.67484,0.29877,0.34003,0.20632,1.73948,1.47621,0.00519,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,12452.4,1.64952,1.7302,0.01048,0.67577,0.29897,0.34027,0.20685,1.73812,1.47445,0.00518,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,12532.1,1.65794,1.72066,0.01056,0.66288,0.30056,0.34167,0.20776,1.73678,1.4733,0.00518,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,12614.7,1.65621,1.71906,0.0105,0.67123,0.30095,0.34193,0.20797,1.73637,1.47102,0.00518,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,12696.4,1.66023,1.73649,0.01058,0.66271,0.30304,0.34224,0.20815,1.73591,1.46989,0.00518,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,12775,1.64375,1.71318,0.01078,0.66417,0.30292,0.34293,0.20866,1.73474,1.46904,0.00517,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,12858,1.66168,1.73049,0.01056,0.67126,0.30349,0.34376,0.20931,1.73419,1.46754,0.00517,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,12940.3,1.67565,1.74346,0.01055,0.6795,0.30246,0.34429,0.2097,1.73386,1.46505,0.00517,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,13022.6,1.65291,1.7234,0.01062,0.68367,0.30169,0.34498,0.21018,1.73346,1.46433,0.00516,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,13104.8,1.65733,1.70924,0.01043,0.67851,0.30212,0.34552,0.21073,1.73288,1.46253,0.00516,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,13186.8,1.65996,1.70832,0.01026,0.67689,0.30207,0.34607,0.21132,1.73204,1.46048,0.00516,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,13269.2,1.65991,1.72795,0.01055,0.67649,0.30303,0.34674,0.21181,1.73143,1.45807,0.00515,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,13352.1,1.64406,1.72419,0.01064,0.68012,0.3019,0.34734,0.2122,1.73082,1.45563,0.00515,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,13432.7,1.66434,1.72657,0.01015,0.68049,0.30171,0.34757,0.21231,1.73005,1.45507,0.00515,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,13515.7,1.6349,1.69145,0.01034,0.68122,0.30105,0.34812,0.21258,1.72852,1.45395,0.00514,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,13599.9,1.65401,1.69884,0.0104,0.67999,0.30015,0.34868,0.21285,1.72808,1.45262,0.00514,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,13682.2,1.65093,1.722,0.01039,0.67779,0.30088,0.34884,0.21302,1.72699,1.45137,0.00513,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,13765.8,1.65395,1.69022,0.01033,0.67909,0.30087,0.34938,0.21348,1.72665,1.45009,0.00513,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,13847.8,1.65813,1.71636,0.0104,0.68146,0.30038,0.35005,0.21411,1.72547,1.44847,0.00512,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,13929.1,1.6566,1.70158,0.01013,0.6861,0.29952,0.3507,0.21432,1.72395,1.44703,0.00511,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,14009.6,1.6525,1.72675,0.01044,0.68313,0.30118,0.35129,0.21494,1.72306,1.44544,0.00511,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,14089.9,1.63712,1.6658,0.01034,0.68806,0.30054,0.35208,0.21547,1.72233,1.44289,0.00511,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,14172.8,1.65107,1.68334,0.01028,0.67999,0.30177,0.35261,0.21585,1.72151,1.44131,0.00511,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,14250.8,1.64115,1.67015,0.0103,0.65137,0.31286,0.35341,0.21639,1.72077,1.44026,0.0051,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,14331.4,1.64527,1.67631,0.01035,0.64867,0.3144,0.35384,0.21669,1.71949,1.43918,0.0051,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,14413.6,1.63277,1.68028,0.01037,0.64604,0.31464,0.35415,0.2169,1.71931,1.43777,0.00509,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,14494.8,1.63022,1.65553,0.01043,0.64207,0.31528,0.35462,0.21742,1.71794,1.43627,0.00509,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,14575.3,1.66042,1.67583,0.01035,0.63926,0.31625,0.35552,0.21803,1.71694,1.43399,0.00509,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,14657.2,1.63033,1.66919,0.01024,0.62627,0.32148,0.35609,0.21819,1.71606,1.43233,0.00508,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,14739.4,1.61926,1.6626,0.01029,0.61699,0.32677,0.35676,0.21848,1.71522,1.43058,0.00507,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,14823.7,1.64894,1.66558,0.01029,0.61067,0.32784,0.35717,0.21866,1.71456,1.42947,0.00507,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,14907.4,1.64421,1.65213,0.01003,0.60815,0.32762,0.3574,0.21896,1.71487,1.42758,0.00507,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,14987.1,1.64112,1.64014,0.01002,0.60729,0.32745,0.35787,0.21935,1.71303,1.42764,0.00506,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,15069.5,1.6345,1.65336,0.01027,0.61084,0.32727,0.35841,0.21988,1.71217,1.42519,0.00505,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,15149.6,1.63846,1.66096,0.01003,0.61649,0.32713,0.35915,0.22022,1.71209,1.42371,0.00505,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,15233.5,1.63444,1.66095,0.01031,0.61684,0.32692,0.35935,0.22023,1.71086,1.42263,0.00504,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,15317.1,1.63245,1.65428,0.01008,0.60325,0.33175,0.35956,0.22048,1.70993,1.42098,0.00504,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,15395.9,1.62826,1.65631,0.00999,0.60225,0.33168,0.35973,0.22067,1.70874,1.41921,0.00503,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,15477.6,1.64101,1.63131,0.00993,0.61146,0.32987,0.36027,0.22128,1.70789,1.41781,0.00503,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,15557.8,1.62158,1.64211,0.01007,0.62171,0.32869,0.36104,0.22189,1.70597,1.41601,0.00502,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,15640.8,1.647,1.63285,0.01004,0.56462,0.35095,0.36173,0.22253,1.70547,1.41453,0.00502,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,15722.6,1.62546,1.65984,0.0105,0.5646,0.35229,0.36247,0.22302,1.70465,1.41253,0.00501,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,15803.2,1.62383,1.65038,0.01045,0.56803,0.35261,0.36342,0.22345,1.70376,1.41183,0.00501,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,15885.9,1.62567,1.66021,0.01032,0.56849,0.35259,0.3641,0.22401,1.70322,1.41034,0.005,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,15967.4,1.60469,1.64108,0.01026,0.57193,0.35135,0.36492,0.22461,1.70188,1.40866,0.005,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,16049.3,1.63309,1.63493,0.01016,0.56779,0.3539,0.36546,0.2251,1.70112,1.40774,0.005,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,16130.4,1.61357,1.61443,0.00997,0.56246,0.35663,0.36565,0.22524,1.70087,1.40545,0.00499,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,16212.3,1.61851,1.61572,0.01003,0.56388,0.35593,0.36639,0.22586,1.70032,1.40423,0.00498,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,16294.7,1.61715,1.61366,0.00999,0.56103,0.35715,0.36696,0.22631,1.69909,1.40253,0.00498,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,16375.4,1.60921,1.61255,0.01008,0.56422,0.35691,0.36741,0.22664,1.6994,1.39984,0.00498,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,16456.4,1.62237,1.62137,0.01003,0.56329,0.35899,0.36789,0.22698,1.69876,1.39814,0.00498,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,16536.8,1.60844,1.58318,0.00979,0.56168,0.36016,0.36886,0.22769,1.69825,1.39658,0.00498,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,16618,1.6266,1.60597,0.00989,0.5631,0.35975,0.36904,0.22788,1.69745,1.39505,0.00497,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,16699.4,1.61588,1.59488,0.00997,0.56611,0.35682,0.3693,0.2282,1.6964,1.39321,0.00497,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,16783.1,1.59115,1.60367,0.01025,0.56995,0.35661,0.36962,0.22831,1.69509,1.39273,0.00496,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,16865.1,1.60783,1.60456,0.00976,0.56683,0.35936,0.37016,0.22873,1.69522,1.39103,0.00496,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,16946.5,1.60768,1.59277,0.00987,0.56648,0.36302,0.37063,0.22913,1.69457,1.38914,0.00496,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,17026.4,1.60092,1.61067,0.01007,0.5623,0.36384,0.37105,0.22937,1.69414,1.3871,0.00496,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,17106.6,1.5945,1.58546,0.00998,0.55971,0.36379,0.37165,0.22982,1.69393,1.38576,0.00496,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,17187.7,1.61828,1.60242,0.00982,0.55851,0.36579,0.37275,0.23071,1.69282,1.38499,0.00495,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,17270.8,1.6121,1.56895,0.00977,0.55843,0.36543,0.37313,0.23102,1.69265,1.38303,0.00495,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,17352.4,1.62242,1.59385,0.01003,0.56081,0.36661,0.37365,0.23183,1.69182,1.38122,0.00495,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,17433.7,1.60775,1.57585,0.00989,0.56406,0.36702,0.37415,0.23189,1.69077,1.38067,0.00494,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,17513.7,1.58698,1.5735,0.00976,0.56918,0.36613,0.37484,0.23247,1.69064,1.37842,0.00494,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,17597.1,1.59069,1.56348,0.00967,0.56916,0.36659,0.37601,0.23319,1.6889,1.37694,0.00494,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,17678.5,1.59788,1.55889,0.00987,0.57025,0.36712,0.37666,0.23365,1.6889,1.37488,0.00493,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,17760,1.57943,1.55039,0.0097,0.57085,0.36704,0.37672,0.2337,1.68786,1.37374,0.00493,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,17840.5,1.59892,1.57609,0.0099,0.56904,0.36618,0.37745,0.23407,1.68748,1.37284,0.00493,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,17920.3,1.58499,1.55396,0.00992,0.56906,0.36544,0.37834,0.23482,1.68749,1.37201,0.00493,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,18000.9,1.59404,1.5514,0.00963,0.57247,0.3651,0.37906,0.23516,1.68701,1.37026,0.00493,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,18083.6,1.59936,1.53975,0.00955,0.57222,0.36494,0.37956,0.23567,1.68708,1.36856,0.00492,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,18165.7,1.56859,1.54499,0.00968,0.57171,0.36793,0.38006,0.23592,1.68695,1.36773,0.00492,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,18245.6,1.57945,1.5527,0.00996,0.57162,0.37216,0.38012,0.23581,1.68695,1.36649,0.00492,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,18327.9,1.56517,1.54448,0.00976,0.57156,0.37248,0.38081,0.23631,1.68699,1.36434,0.00492,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,18408.3,1.58383,1.55423,0.00983,0.56995,0.37344,0.38129,0.23655,1.68671,1.36339,0.00491,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,18489.6,1.5699,1.54837,0.00975,0.57286,0.37363,0.38178,0.2369,1.68615,1.36132,0.00491,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,18572,1.5583,1.51674,0.00964,0.5751,0.37335,0.38236,0.23729,1.68542,1.36024,0.00491,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,18650.9,1.56862,1.53598,0.00966,0.5801,0.37317,0.38294,0.23799,1.68464,1.35923,0.00491,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,18732.9,1.57158,1.54078,0.00971,0.57689,0.37384,0.38345,0.23821,1.6839,1.35854,0.0049,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,18813.9,1.58828,1.54095,0.00975,0.58169,0.37247,0.38436,0.23877,1.68312,1.35687,0.0049,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,18897.2,1.57741,1.53224,0.00965,0.58319,0.37464,0.3848,0.23907,1.68236,1.3551,0.0049,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,18976.9,1.58538,1.53633,0.00962,0.58444,0.37294,0.38591,0.23972,1.68165,1.35349,0.00489,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,19059,1.54983,1.53402,0.0098,0.58492,0.37262,0.38668,0.24037,1.68105,1.35199,0.00489,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,19142.8,1.57585,1.50976,0.00932,0.5926,0.37219,0.38736,0.24091,1.68006,1.35095,0.00489,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,19226.3,1.56384,1.51961,0.0097,0.59152,0.37295,0.38814,0.2412,1.67938,1.34965,0.00488,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,19310.4,1.58404,1.51446,0.0094,0.59424,0.37185,0.38834,0.24125,1.67873,1.34823,0.00488,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,19390.6,1.56139,1.52261,0.00961,0.59647,0.37055,0.3889,0.24165,1.67935,1.34632,0.00489,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,19472.6,1.56863,1.49715,0.00962,0.59905,0.37194,0.38987,0.24221,1.67925,1.34533,0.00488,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,19554.8,1.57785,1.50839,0.00963,0.59597,0.37231,0.3904,0.24266,1.67788,1.34465,0.00488,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,19636.6,1.56065,1.47999,0.00953,0.59894,0.37177,0.39077,0.2431,1.67698,1.34375,0.00488,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,19719,1.55695,1.50483,0.00966,0.60457,0.37046,0.39149,0.2436,1.67622,1.34257,0.00488,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,19802.9,1.55364,1.49266,0.00971,0.60149,0.371,0.39193,0.24375,1.67573,1.34188,0.00488,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,19885.6,1.55697,1.48815,0.00951,0.60224,0.37106,0.39313,0.2446,1.67539,1.34012,0.00487,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,19967.9,1.55118,1.49769,0.00943,0.60771,0.36998,0.39392,0.24534,1.67515,1.33931,0.00487,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,20049.9,1.55203,1.52516,0.00968,0.60855,0.36942,0.39443,0.24569,1.67477,1.33788,0.00487,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,20130.9,1.5601,1.49312,0.0095,0.60762,0.36943,0.39505,0.24597,1.67425,1.33667,0.00486,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,20212.5,1.55215,1.4896,0.00942,0.60896,0.36905,0.39558,0.24646,1.67354,1.33593,0.00486,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,20291.2,1.55498,1.50224,0.00937,0.60748,0.36896,0.39625,0.24689,1.67234,1.33517,0.00486,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,20374.4,1.558,1.487,0.00935,0.61112,0.36854,0.39658,0.24698,1.67254,1.33344,0.00486,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,20456.6,1.53836,1.46928,0.00948,0.61964,0.36851,0.3968,0.24742,1.67185,1.33271,0.00485,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,20537.8,1.57147,1.51123,0.00948,0.619,0.36899,0.39744,0.24789,1.67104,1.33265,0.00485,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,20618.2,1.55117,1.47168,0.00943,0.62054,0.36981,0.39786,0.24843,1.67005,1.33111,0.00484,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,20700.1,1.5256,1.47412,0.00961,0.62251,0.36971,0.39842,0.24887,1.6702,1.32946,0.00484,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,20780.9,1.53622,1.46941,0.00953,0.62379,0.36972,0.39896,0.24947,1.67023,1.32802,0.00485,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,20861.3,1.53392,1.48733,0.00948,0.6171,0.37182,0.39977,0.25007,1.67014,1.32635,0.00484,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,20944.6,1.55368,1.48242,0.00936,0.62084,0.37163,0.40023,0.25062,1.66957,1.32542,0.00484,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,21027.2,1.53163,1.45552,0.00937,0.63206,0.36971,0.40104,0.25089,1.66884,1.3245,0.00483,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,21107.4,1.52854,1.44969,0.00934,0.62675,0.37137,0.40159,0.25137,1.6682,1.32337,0.00483,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,21187.8,1.54103,1.46484,0.00914,0.6254,0.37314,0.40217,0.25167,1.66826,1.3223,0.00483,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,21269.8,1.54849,1.46156,0.00918,0.6116,0.37897,0.40283,0.25244,1.66819,1.32104,0.00483,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,21351.9,1.53019,1.4573,0.00926,0.62738,0.37631,0.40364,0.25292,1.66762,1.32031,0.00482,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,21433.9,1.5197,1.43541,0.00917,0.63018,0.37581,0.40432,0.25332,1.66733,1.31955,0.00482,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,21515.7,1.54104,1.47131,0.00927,0.61054,0.3834,0.4053,0.25403,1.66698,1.31877,0.00482,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,21597.2,1.53453,1.44539,0.00916,0.61089,0.38373,0.40552,0.25469,1.66676,1.31744,0.00482,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,21679.6,1.52579,1.43654,0.00913,0.61298,0.38587,0.40632,0.25512,1.66643,1.31653,0.00482,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,21761.5,1.52331,1.45755,0.00936,0.61143,0.38629,0.4069,0.25561,1.66613,1.31559,0.00482,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,21842.7,1.52704,1.45277,0.00939,0.60947,0.38702,0.40735,0.25602,1.6656,1.3152,0.00481,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,21926.4,1.52276,1.43778,0.00924,0.61361,0.386,0.4075,0.25628,1.66525,1.31491,0.00481,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,22007.6,1.51263,1.45313,0.0094,0.61476,0.38645,0.40769,0.25648,1.66498,1.31346,0.00481,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,22088.9,1.5268,1.41749,0.00919,0.6184,0.38617,0.40802,0.25681,1.66518,1.31213,0.00481,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,22172.1,1.51877,1.41148,0.00907,0.62744,0.38553,0.40874,0.25691,1.66509,1.31111,0.00481,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,22253.6,1.51995,1.44127,0.00923,0.62464,0.38467,0.40947,0.25737,1.66498,1.31086,0.00481,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,22334.9,1.52981,1.44313,0.00929,0.62691,0.38552,0.40989,0.25771,1.66512,1.31028,0.0048,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,22413.1,1.51512,1.42771,0.00922,0.61824,0.38619,0.4099,0.25767,1.66481,1.30944,0.0048,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,22494.3,1.52815,1.42897,0.00902,0.61597,0.38747,0.4096,0.25734,1.66529,1.30919,0.0048,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,22576.8,1.53663,1.43333,0.00919,0.6198,0.38742,0.41022,0.25778,1.66507,1.30836,0.0048,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,22661.1,1.52017,1.42156,0.00901,0.62233,0.38701,0.4107,0.25812,1.66464,1.30787,0.0048,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
