epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
131,13840,1.60556,1.64344,0.01001,0.55862,0.37692,0.39131,0.245,1.64354,1.34555,0.00479,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,13946.4,1.59477,1.61402,0.01019,0.55943,0.37591,0.39204,0.24541,1.64202,1.34319,0.00479,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,14052.5,1.5833,1.61132,0.00993,0.55493,0.37749,0.39289,0.2461,1.64084,1.34066,0.00478,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,14157.9,1.59166,1.61685,0.01002,0.55655,0.37694,0.39369,0.24672,1.63985,1.33906,0.00478,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,14261.3,1.58342,1.61518,0.00995,0.60036,0.36508,0.39448,0.2473,1.63797,1.33762,0.00477,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,14366.5,1.59784,1.62765,0.00994,0.55988,0.37703,0.39485,0.24748,1.63577,1.33618,0.00477,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,14470.4,1.60177,1.62944,0.01009,0.55424,0.37742,0.39485,0.24767,1.63541,1.33392,0.00476,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,14576.1,1.59165,1.61845,0.01012,0.5546,0.37788,0.39557,0.24824,1.63437,1.33231,0.00476,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,14680.9,1.59921,1.61471,0.00981,0.55277,0.3785,0.39657,0.24899,1.63395,1.32906,0.00476,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,14785,1.59418,1.63115,0.01023,0.56223,0.37705,0.3969,0.24962,1.63265,1.32768,0.00475,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,14890.9,1.57786,1.60318,0.01006,0.56638,0.37684,0.39732,0.24992,1.63251,1.32537,0.00475,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,14995.1,1.58989,1.62077,0.00996,0.56004,0.3778,0.39852,0.25062,1.63186,1.32297,0.00475,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,15101,1.61016,1.61292,0.00981,0.5574,0.37857,0.3995,0.25139,1.63039,1.32221,0.00474,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,15205.9,1.59748,1.60654,0.01,0.55662,0.37971,0.40035,0.25209,1.62898,1.32035,0.00474,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,15309.7,1.58359,1.60165,0.00994,0.5569,0.38109,0.40066,0.2522,1.62809,1.31884,0.00473,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,15414,1.58191,1.59507,0.00998,0.55301,0.38135,0.40138,0.25261,1.62715,1.3171,0.00473,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,15519.6,1.56216,1.58965,0.00989,0.55093,0.38261,0.40199,0.25318,1.62593,1.31573,0.00472,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,15624.4,1.58095,1.57234,0.00994,0.55008,0.38516,0.4026,0.25365,1.62474,1.31442,0.00472,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,15730.5,1.58862,1.58489,0.00986,0.54586,0.39244,0.40336,0.25425,1.62362,1.31313,0.00471,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,15834.4,1.57635,1.56953,0.00995,0.54422,0.39392,0.40423,0.25471,1.62302,1.31203,0.00471,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,15938.8,1.58198,1.57906,0.0098,0.54513,0.39258,0.40488,0.25539,1.62203,1.31067,0.00471,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,16044.4,1.56769,1.5696,0.00988,0.53953,0.39566,0.40565,0.25594,1.62108,1.3083,0.0047,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,16152,1.57264,1.55885,0.00983,0.54931,0.3957,0.40629,0.25619,1.61997,1.30656,0.0047,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,16256.6,1.57622,1.55149,0.00985,0.53973,0.39591,0.40736,0.25713,1.61809,1.30577,0.00469,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,16361.6,1.58,1.56994,0.00991,0.53903,0.39694,0.40866,0.25784,1.61744,1.30365,0.00469,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,16464.6,1.56021,1.5461,0.01009,0.54863,0.39729,0.40881,0.25799,1.61674,1.30146,0.00468,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,16569.6,1.56816,1.5566,0.00976,0.54576,0.39806,0.40972,0.25872,1.61536,1.29899,0.00468,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,16673.3,1.58667,1.58338,0.00985,0.54965,0.39974,0.41017,0.25896,1.61411,1.29806,0.00468,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,16777.8,1.56542,1.54766,0.00992,0.54931,0.40212,0.41094,0.25919,1.61361,1.29616,0.00468,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,16882.7,1.56797,1.5417,0.00975,0.54918,0.4071,0.41234,0.25966,1.61279,1.29407,0.00467,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,16990.2,1.56706,1.53134,0.00959,0.54948,0.40975,0.41324,0.26006,1.61247,1.29257,0.00467,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,17095.7,1.57009,1.55434,0.00985,0.54962,0.40423,0.41382,0.26039,1.61211,1.29071,0.00467,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,17201.6,1.55864,1.55633,0.00994,0.56254,0.39956,0.41483,0.26105,1.61103,1.28851,0.00467,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,17305.9,1.57871,1.54697,0.00953,0.56367,0.40012,0.4152,0.26131,1.60939,1.28738,0.00466,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,17410.9,1.54556,1.52683,0.00967,0.55918,0.39928,0.41595,0.26175,1.60919,1.28491,0.00466,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,17516.2,1.56672,1.52843,0.00975,0.56248,0.39987,0.41665,0.26243,1.6085,1.28267,0.00466,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,17621.6,1.55902,1.54689,0.00962,0.56503,0.40106,0.41663,0.26275,1.60692,1.28129,0.00465,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,17725.7,1.56085,1.51346,0.00963,0.56618,0.40341,0.41711,0.26324,1.60681,1.27916,0.00465,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,17829.5,1.56668,1.5379,0.00963,0.56309,0.40588,0.41828,0.26409,1.60547,1.278,0.00464,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,17937.3,1.56627,1.52553,0.0095,0.56786,0.40676,0.41885,0.26467,1.60485,1.27614,0.00464,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,18043.6,1.56834,1.54613,0.00978,0.56726,0.40717,0.41961,0.26544,1.60289,1.2745,0.00463,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,18149.2,1.54939,1.49032,0.00967,0.56913,0.4084,0.42039,0.26603,1.60157,1.27236,0.00463,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,18254.8,1.55521,1.50662,0.00956,0.57021,0.40513,0.42009,0.26616,1.60074,1.2712,0.00462,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,18358.2,1.54839,1.49985,0.00954,0.57289,0.40937,0.42141,0.26686,1.5999,1.26984,0.00462,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,18461.6,1.54937,1.5041,0.00957,0.57648,0.40723,0.42258,0.2677,1.59956,1.26801,0.00461,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,18566.4,1.54152,1.51118,0.00966,0.57835,0.40844,0.42295,0.26821,1.59976,1.26619,0.00461,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,18672.5,1.54712,1.49462,0.00977,0.58378,0.40743,0.42364,0.26876,1.59963,1.26431,0.00461,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,18777.7,1.56455,1.50874,0.00963,0.58506,0.40854,0.4245,0.26917,1.59861,1.26311,0.00461,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,18882.5,1.54283,1.49528,0.00958,0.58492,0.41015,0.42588,0.27029,1.59727,1.26147,0.0046,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,18989.4,1.52457,1.48693,0.00957,0.58853,0.41065,0.42683,0.27109,1.59692,1.25897,0.0046,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,19095.3,1.54841,1.49622,0.00951,0.58866,0.41163,0.42744,0.27171,1.59635,1.2567,0.00459,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,19199.9,1.55145,1.47952,0.00931,0.59129,0.41123,0.42832,0.27214,1.59607,1.25441,0.00459,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,19304.8,1.54415,1.46951,0.0093,0.59484,0.41138,0.42919,0.27293,1.59544,1.25274,0.00458,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,19412,1.54293,1.47418,0.00957,0.59873,0.41138,0.43008,0.27362,1.59445,1.2503,0.00458,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,19516.3,1.5452,1.48536,0.00936,0.59778,0.41048,0.43026,0.27374,1.59307,1.24929,0.00458,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,19622.6,1.54178,1.48091,0.00965,0.59687,0.41004,0.43113,0.27387,1.59319,1.24688,0.00458,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,19727.6,1.54635,1.47481,0.00945,0.59461,0.41053,0.43145,0.27416,1.59277,1.24571,0.00457,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,19833.4,1.54155,1.48485,0.00937,0.59443,0.41015,0.43202,0.27442,1.59221,1.24331,0.00457,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,19939,1.54382,1.46198,0.0092,0.60066,0.40978,0.433,0.27478,1.59109,1.24202,0.00456,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,20043.7,1.52641,1.47371,0.00933,0.59462,0.41158,0.43337,0.27525,1.59014,1.24074,0.00456,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,20150.3,1.54968,1.45962,0.00925,0.595,0.41152,0.4337,0.27534,1.58985,1.23909,0.00456,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,20257.5,1.53231,1.49027,0.00976,0.58749,0.41451,0.43404,0.27537,1.58852,1.2376,0.00455,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,20361,1.52711,1.48074,0.00969,0.59529,0.41321,0.43422,0.27565,1.58718,1.23568,0.00455,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,20465.1,1.53175,1.49132,0.00955,0.58894,0.41689,0.43472,0.27584,1.58586,1.2348,0.00454,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,20570,1.50698,1.46818,0.0095,0.59048,0.41674,0.43571,0.27657,1.58481,1.234,0.00454,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,20676.3,1.53744,1.4673,0.00937,0.59624,0.41397,0.43682,0.27746,1.58438,1.23192,0.00454,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,20782.2,1.52154,1.43309,0.00925,0.60045,0.41233,0.43778,0.27796,1.58417,1.22987,0.00454,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,20888.6,1.52551,1.45109,0.00928,0.60101,0.41316,0.43898,0.27856,1.58355,1.22751,0.00453,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,20993.1,1.51538,1.43621,0.00919,0.59979,0.41495,0.43988,0.27937,1.58265,1.22552,0.00453,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,21099.7,1.50833,1.43925,0.00928,0.60278,0.41587,0.44064,0.27983,1.5824,1.22388,0.00453,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,21205.2,1.52892,1.44741,0.00932,0.60356,0.41578,0.4417,0.28063,1.5821,1.22164,0.00452,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,21310.7,1.51204,1.40234,0.00904,0.60142,0.41664,0.44254,0.2812,1.58215,1.22024,0.00452,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,21417.3,1.52949,1.42942,0.0092,0.60135,0.4164,0.44291,0.28162,1.58209,1.21829,0.00453,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,21523.8,1.51244,1.4213,0.00918,0.60111,0.41767,0.44274,0.28152,1.58161,1.21665,0.00452,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,21627.4,1.49595,1.43456,0.00951,0.59492,0.41639,0.443,0.28174,1.58118,1.21604,0.00452,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,21731.8,1.50813,1.42997,0.00903,0.59367,0.41633,0.44356,0.2822,1.58076,1.2149,0.00451,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,21837.5,1.50924,1.41298,0.00917,0.59543,0.41613,0.44412,0.2826,1.58026,1.21281,0.00451,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,21940.1,1.5054,1.43463,0.00935,0.59906,0.41627,0.44532,0.28315,1.58033,1.21167,0.00451,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,22046.2,1.50613,1.41341,0.00932,0.60206,0.4167,0.44616,0.2837,1.57991,1.21027,0.00451,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,22150.9,1.52388,1.42093,0.0091,0.60399,0.41725,0.44715,0.28439,1.57937,1.20897,0.00451,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,22255.7,1.51024,1.38892,0.00898,0.61011,0.41633,0.44785,0.2848,1.57899,1.20764,0.00451,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,22362.9,1.52356,1.41094,0.00928,0.61229,0.41591,0.44934,0.28538,1.57852,1.20621,0.0045,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,22468.9,1.51053,1.3996,0.0091,0.61533,0.41714,0.44998,0.28573,1.57767,1.20441,0.0045,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,22573.2,1.4885,1.39879,0.00897,0.61703,0.41718,0.45075,0.2862,1.57714,1.20279,0.0045,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,22677.6,1.50513,1.38844,0.00906,0.61752,0.41804,0.45143,0.28705,1.5757,1.20163,0.00449,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,22782.9,1.4983,1.37934,0.00914,0.62293,0.4171,0.45151,0.28755,1.57418,1.20093,0.00448,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,22889.6,1.48569,1.37199,0.00899,0.62117,0.41677,0.45214,0.28796,1.57318,1.19965,0.00448,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,22995.4,1.50216,1.40463,0.00917,0.62212,0.41921,0.45276,0.28864,1.57299,1.1976,0.00448,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,23101.7,1.49039,1.36596,0.00915,0.62585,0.41889,0.45315,0.28898,1.57224,1.19615,0.00447,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,23206.2,1.49304,1.37856,0.00885,0.62679,0.41865,0.45382,0.28931,1.5704,1.19518,0.00447,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,23311.7,1.50174,1.36177,0.00885,0.63055,0.41853,0.45517,0.2901,1.56999,1.19373,0.00447,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,23418.4,1.47414,1.36967,0.00898,0.62904,0.41883,0.45582,0.29096,1.56832,1.1926,0.00446,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,23521.7,1.48328,1.37294,0.00921,0.63091,0.41823,0.45683,0.29161,1.56741,1.19122,0.00446,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,23627.1,1.47185,1.36546,0.009,0.63585,0.41861,0.45751,0.29178,1.56672,1.19028,0.00445,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,23732.1,1.48693,1.37846,0.00902,0.63505,0.41958,0.45811,0.29219,1.56581,1.18892,0.00445,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,23837.4,1.47766,1.36895,0.00901,0.63323,0.42205,0.45889,0.2928,1.56506,1.18757,0.00445,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,23943.4,1.46361,1.33973,0.00891,0.63121,0.4229,0.45959,0.29349,1.56474,1.18642,0.00445,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,24047.9,1.4764,1.35408,0.00899,0.63389,0.42253,0.46028,0.29401,1.56388,1.18546,0.00444,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,24154.4,1.466,1.3585,0.00882,0.6346,0.42278,0.46105,0.29458,1.56318,1.18421,0.00444,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,24259.7,1.49096,1.35587,0.00902,0.63893,0.42217,0.46203,0.29524,1.56243,1.18343,0.00444,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,24362.2,1.4773,1.35833,0.00891,0.62841,0.42578,0.46259,0.2958,1.5625,1.18165,0.00444,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,24469.1,1.47917,1.36394,0.00881,0.631,0.42582,0.46302,0.29644,1.56189,1.18049,0.00443,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,24572.5,1.45586,1.35726,0.00915,0.6318,0.42684,0.46354,0.29685,1.56204,1.17945,0.00443,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,24670.8,1.47593,1.32838,0.00862,0.63385,0.42709,0.46412,0.29716,1.56232,1.17856,0.00443,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,24768.8,1.46107,1.33697,0.00894,0.63684,0.42626,0.46436,0.29729,1.56152,1.17741,0.00443,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,24867,1.48071,1.34313,0.00867,0.63481,0.42644,0.46473,0.29759,1.56093,1.17703,0.00442,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,24965,1.46186,1.33792,0.00886,0.64201,0.42653,0.46542,0.29819,1.56032,1.17658,0.00442,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,25063.3,1.46784,1.32835,0.00886,0.64307,0.4268,0.46642,0.29876,1.55996,1.1757,0.00442,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,25161.6,1.47045,1.34128,0.0088,0.64321,0.42732,0.46733,0.29911,1.55949,1.17532,0.00442,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,25260,1.45991,1.3062,0.00871,0.64564,0.42652,0.46782,0.29991,1.55927,1.1743,0.00441,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,25358.2,1.45519,1.32138,0.0089,0.64748,0.42645,0.46889,0.30043,1.55871,1.17348,0.00441,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,25456.9,1.45296,1.3136,0.00891,0.60143,0.44358,0.46977,0.30128,1.55804,1.17355,0.00441,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,25554.9,1.45545,1.31094,0.00868,0.60524,0.44289,0.46984,0.30176,1.55822,1.17185,0.0044,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,25653,1.44686,1.31538,0.0087,0.60654,0.44351,0.47063,0.30229,1.55803,1.17057,0.00441,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,25750.9,1.44689,1.33586,0.00885,0.61381,0.44102,0.47203,0.30319,1.55766,1.16961,0.0044,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,25849,1.45889,1.30313,0.00873,0.61476,0.4413,0.47293,0.30347,1.55716,1.16855,0.0044,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,25947.1,1.45159,1.31153,0.00864,0.62055,0.43968,0.47336,0.3039,1.5565,1.16812,0.0044,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,26045.3,1.45381,1.32202,0.00855,0.62002,0.43996,0.47383,0.30421,1.55556,1.16861,0.00439,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,26143.5,1.45418,1.30976,0.00851,0.62139,0.44121,0.47471,0.30473,1.55432,1.16792,0.00439,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,26241.5,1.44014,1.292,0.00868,0.63875,0.43421,0.47562,0.30536,1.55328,1.16694,0.00438,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,26339.8,1.4679,1.33345,0.00871,0.64267,0.43577,0.47644,0.30604,1.55387,1.16479,0.00438,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,26437.9,1.44792,1.28849,0.00865,0.64231,0.43595,0.47691,0.30643,1.55315,1.16484,0.00438,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,26535.8,1.42456,1.30064,0.00881,0.62495,0.44338,0.47748,0.30702,1.55284,1.16365,0.00438,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,26633.8,1.42959,1.29229,0.0087,0.64644,0.43837,0.47815,0.30748,1.55245,1.16257,0.00437,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,26731.5,1.43639,1.30516,0.00867,0.64932,0.43743,0.4792,0.30814,1.55129,1.16279,0.00437,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,26829.8,1.4489,1.29922,0.00852,0.64937,0.43737,0.47975,0.30855,1.55086,1.16193,0.00437,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,26927.9,1.43024,1.27618,0.00858,0.63679,0.44042,0.48035,0.30921,1.55069,1.16124,0.00436,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,27025.7,1.41662,1.2739,0.00851,0.63488,0.44106,0.48122,0.30944,1.55062,1.15993,0.00436,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,27123.5,1.4381,1.27729,0.0084,0.63657,0.44042,0.48137,0.30968,1.55048,1.15893,0.00436,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,27221.6,1.43755,1.27371,0.0084,0.62281,0.44666,0.48213,0.31026,1.54918,1.1586,0.00435,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,27319.8,1.42583,1.27478,0.00855,0.63312,0.44228,0.48286,0.31087,1.54838,1.15731,0.00436,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,27417.9,1.41624,1.25454,0.00843,0.63817,0.44235,0.48345,0.31146,1.54792,1.15595,0.00435,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,27516.2,1.43385,1.289,0.00857,0.64126,0.44236,0.48432,0.31224,1.54681,1.15535,0.00435,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,27614.1,1.42834,1.25949,0.00839,0.64314,0.44344,0.48474,0.31252,1.54569,1.15513,0.00435,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,27712.4,1.41238,1.25115,0.00827,0.62739,0.45025,0.48532,0.31302,1.54559,1.15318,0.00435,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,27810.3,1.41744,1.26254,0.00852,0.62659,0.45213,0.48584,0.31332,1.54521,1.15216,0.00434,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,27908.2,1.41731,1.2716,0.00854,0.62144,0.45327,0.48652,0.31384,1.54461,1.15153,0.00434,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,28006.1,1.41444,1.24818,0.00844,0.61991,0.45377,0.48706,0.31446,1.54405,1.15048,0.00434,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,28104.3,1.40699,1.26714,0.0086,0.62064,0.45381,0.48689,0.3144,1.54365,1.14949,0.00433,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,28202.2,1.4179,1.23738,0.00845,0.6277,0.45275,0.48735,0.3148,1.54311,1.14903,0.00433,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,28300.7,1.40933,1.24098,0.00829,0.62378,0.45348,0.48802,0.31526,1.54306,1.14848,0.00433,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,28398.7,1.41275,1.26069,0.00838,0.61994,0.45415,0.48853,0.31551,1.54266,1.14832,0.00433,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,28496.8,1.41342,1.25619,0.0084,0.62293,0.4544,0.48894,0.3156,1.54256,1.14801,0.00432,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
